60%EE 	80%EE	100%E		30%PV Rest Wind
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.041602	0.03	0.03		
0.063588	0.03	0.03		
0.088916	0.03	0.03		
0.11117	0.03	0.03		
0.14506	0.03	0.03		
0.16022	0.03	0.03		
0.16739	0.03	0.03		
0.18727	0.03	0.03		
0.17974	0.03	0.03		
0.17244	0.03	0.03		
0.17201	0.03	0.03		
0.17337	0.03	0.03		
0.16767	0.03	0.03		
0.15621	0.03	0.03		
0.15165	0.03	0.03		
0.14229	0.03	0.03		
0.13171	0.03	0.03		
0.13639	0.03	0.03		
0.12206	0.03	0.03		
0.10991	0.03	0.03		
0.087806	0.03	0.03		
0.095512	0.03	0.03		
0.070554	0.03	0.03		
0.07445	0.03	0.03		
0.07477	0.03	0.03		
0.073058	0.03	0.03		
0.064516	0.03	0.03		
0.051925	0.03	0.03		
0.06527	0.03	0.03		
0.077757	0.03	0.03		
0.085872	0.03	0.03		
0.084763	0.03	0.03		
0.079779	0.03	0.03		
0.096715	0.03	0.03		
0.11075	0.03	0.03		
0.11322	0.03	0.03		
0.1318	0.03	0.03		
0.12577	0.03	0.03		
0.15	0.03	0.03		
0.16255	0.03	0.03		
0.16998	0.03	0.03		
0.17492	0.03	0.03		
0.18644	0.03	0.03		
0.2045	0.03	0.03		
0.1876	0.03	0.03		
0.16546	0.03	0.03		
0.16765	0.03	0.03		
0.14488	0.03	0.03		
0.14526	0.03	0.03		
0.13805	0.03	0.03		
0.11071	0.03	0.03		
0.089481	0.03	0.03		
0.076819	0.03	0.03		
0.089575	0.03	0.03		
0.077293	0.03	0.03		
0.084479	0.03	0.03		
0.080078	0.03	0.03		
0.058448	0.03	0.03		
0.046669	0.03	0.03		
0.053817	0.03	0.03		
0.059941	0.03	0.03		
0.048727	0.03	0.03		
0.030151	0.03	0.03		
0.031615	0.03	0.03		
0.048874	0.03	0.03		
0.053719	0.03	0.03		
0.036268	0.03	0.03		
0.01072	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.0071555	0.03	0.03		
0.029504	0.03	0.03		
0.052788	0.03	0.03		
0.072754	0.03	0.03		
0.10109	0.03	0.03		
0.13209	0.03	0.03		
0.15516	0.03	0.03		
0.18246	0.03	0.03		
0.20634	0.0015113	0.03		
0.239	0.045054	0.03		
0.26504	0.079782	0.03		
0.2801	0.099849	0.03		
0.29469	0.11932	0.03		
0.28948	0.11236	0.03		
0.28239	0.1029	0.03		
0.29112	0.11454	0.03		
0.30138	0.12823	0.03		
0.31041	0.14027	0.03		
0.29813	0.12389	0.03		
0.28924	0.11204	0.03		
0.30042	0.12695	0.03		
0.31304	0.14378	0.03		
0.30862	0.13789	0.03		
0.30466	0.1326	0.03		
0.30134	0.12818	0.03		
0.30062	0.12722	0.03		
0.30269	0.12997	0.03		
0.30252	0.12975	0.03		
0.29902	0.12508	0.03		
0.2869	0.10892	0.03		
0.2837	0.10465	0.03		
0.28199	0.10238	0.03		
0.28583	0.10749	0.03		
0.27827	0.097419	0.03		
0.27667	0.09528	0.03		
0.25729	0.069436	0.03		
0.25732	0.069484	0.03		
0.26124	0.074707	0.03		
0.26221	0.075997	0.03		
0.26177	0.075419	0.03		
0.25472	0.066011	0.03		
0.25211	0.062538	0.03		
0.24995	0.05966	0.03		
0.2454	0.053591	0.03		
0.23869	0.044645	0.03		
0.24769	0.056644	0.03		
0.24741	0.056268	0.03		
0.23893	0.04496	0.03		
0.23263	0.036564	0.03		
0.22733	0.029489	0.03		
0.22218	0.022625	0.03		
0.20504	0.03	0.03		
0.19715	0.03	0.03		
0.18394	0.03	0.03		
0.17605	0.03	0.03		
0.1599	0.03	0.03		
0.14227	0.03	0.03		
0.11777	0.03	0.03		
0.10069	0.03	0.03		
0.076724	0.03	0.03		
0.066363	0.03	0.03		
0.058932	0.03	0.03		
0.033736	0.03	0.03		
0.013612	0.03	0.03		
0.006351	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.011024	0.03	0.03		
0.026183	0.03	0.03		
0.055016	0.03	0.03		
0.07459	0.03	0.03		
0.09089	0.03	0.03		
0.1108	0.03	0.03		
0.14049	0.03	0.03		
0.15567	0.03	0.03		
0.17115	0.03	0.03		
0.18156	0.03	0.03		
0.1916	0.03	0.03		
0.22039	0.020238	0.03		
0.23786	0.04353	0.03		
0.25293	0.063624	0.03		
0.26315	0.077256	0.03		
0.27527	0.09341	0.03		
0.27883	0.098166	0.03		
0.28003	0.099767	0.03		
0.29033	0.1135	0.03		
0.30125	0.12806	0.03		
0.30214	0.12924	0.03		
0.29851	0.1244	0.03		
0.30094	0.12764	0.03		
0.30396	0.13166	0.03		
0.2968	0.12213	0.03		
0.30132	0.12814	0.03		
0.29538	0.12024	0.03		
0.28651	0.10841	0.03		
0.29379	0.1181	0.03		
0.30604	0.13445	0.03		
0.32164	0.15524	0.03		
0.33966	0.17927	0.018875		
0.3509	0.19426	0.037619		
0.36888	0.21822	0.06757		
0.38364	0.23791	0.092178		
0.40098	0.26104	0.12109		
0.42511	0.29321	0.1613		
0.44746	0.323	0.19854		
0.4718	0.35546	0.23911		
0.49684	0.38885	0.28085		
0.52295	0.42365	0.32435		
0.55491	0.46626	0.37762		
0.57876	0.49807	0.41738		
0.60123	0.52802	0.45482		
0.62296	0.557	0.49104		
0.63697	0.57568	0.51439		
0.66165	0.60859	0.55552		
0.6816	0.63519	0.58878		
0.68839	0.64425	0.6001		
0.69215	0.64925	0.60635		
0.69175	0.64873	0.6057		
0.68772	0.64334	0.59897		
0.68251	0.63641	0.5903		
0.68314	0.63724	0.59134		
0.68127	0.63475	0.58823		
0.68131	0.63481	0.5883		
0.68244	0.63632	0.59019		
0.67874	0.63137	0.58401		
0.67522	0.62668	0.57814		
0.67333	0.62416	0.57499		
0.67498	0.62636	0.57774		
0.6785	0.63105	0.58361		
0.68001	0.63306	0.58612		
0.68015	0.63326	0.58637		
0.6821	0.63586	0.58962		
0.67972	0.63268	0.58564		
0.67706	0.62913	0.58121		
0.67338	0.62424	0.57509		
0.67563	0.62722	0.57882		
0.67824	0.6307	0.58317		
0.67782	0.63015	0.58248		
0.68291	0.63693	0.59096		
0.68268	0.63663	0.59057		
0.68169	0.63531	0.58892		
0.68081	0.63414	0.58746		
0.68511	0.63986	0.59462		
0.6821	0.63586	0.58962		
0.68335	0.63752	0.59169		
0.68484	0.63951	0.59418		
0.68255	0.63645	0.59035		
0.67519	0.62664	0.57809		
0.67248	0.62302	0.57357		
0.67033	0.62017	0.57		
0.66776	0.61674	0.56572		
0.66677	0.61541	0.56406		
0.66004	0.60644	0.55284		
0.65124	0.59472	0.53819		
0.64942	0.59228	0.53515		
0.64848	0.59102	0.53357		
0.64232	0.58282	0.52331		
0.63929	0.57878	0.51826		
0.63229	0.56945	0.5066		
0.63386	0.57153	0.50921		
0.63138	0.56823	0.50508		
0.63368	0.57129	0.50891		
0.62611	0.5612	0.49629		
0.61529	0.54678	0.47826		
0.61473	0.54603	0.47733		
0.61519	0.54664	0.4781		
0.6125	0.54305	0.47361		
0.60903	0.53843	0.46783		
0.60233	0.5295	0.45666		
0.60242	0.52962	0.45682		
0.60239	0.52958	0.45676		
0.60415	0.53192	0.4597		
0.60151	0.52841	0.4553		
0.60036	0.52687	0.45338		
0.6049	0.53292	0.46094		
0.60238	0.52957	0.45675		
0.59836	0.52421	0.45005		
0.60159	0.5285	0.45542		
0.60196	0.52901	0.45605		
0.59544	0.52031	0.44517		
0.58616	0.50793	0.42971		
0.57862	0.49788	0.41714		
0.58187	0.50221	0.42256		
0.58215	0.50259	0.42303		
0.57754	0.49645	0.41535		
0.56977	0.48608	0.40239		
0.5568	0.46879	0.38077		
0.54633	0.45483	0.36333		
0.53621	0.44133	0.34645		
0.52578	0.42742	0.32907		
0.5193	0.41879	0.31828		
0.50848	0.40437	0.30025		
0.50116	0.39461	0.28805		
0.49008	0.37983	0.26958		
0.48086	0.36754	0.25422		
0.48016	0.3666	0.25304		
0.47399	0.35838	0.24277		
0.47012	0.35322	0.23632		
0.4709	0.35425	0.2376		
0.46581	0.34746	0.22912		
0.47496	0.35966	0.24437		
0.48154	0.36845	0.25535		
0.49336	0.38421	0.27505		
0.50672	0.40201	0.29731		
0.52345	0.42433	0.3252		
0.54694	0.45564	0.36434		
0.57252	0.48975	0.40698		
0.5964	0.52159	0.44677		
0.61731	0.54947	0.48163		
0.63683	0.5755	0.51416		
0.65023	0.59336	0.5365		
0.65782	0.60349	0.54915		
0.66078	0.60743	0.55408		
0.66069	0.60731	0.55393		
0.65721	0.60266	0.54812		
0.65035	0.59352	0.53669		
0.63807	0.57714	0.51622		
0.62865	0.56459	0.50053		
0.62151	0.55506	0.48862		
0.61536	0.54687	0.47838		
0.60388	0.53156	0.45924		
0.59458	0.51916	0.44374		
0.58979	0.51278	0.43577		
0.58881	0.51147	0.43413		
0.58846	0.511	0.43354		
0.58748	0.5097	0.43192		
0.57946	0.499	0.41855		
0.57919	0.49864	0.41809		
0.57664	0.49524	0.41384		
0.57287	0.49021	0.40756		
0.56103	0.47443	0.38782		
0.5531	0.46386	0.37462		
0.5494	0.45892	0.36844		
0.54158	0.4485	0.35541		
0.5445	0.45238	0.36027		
0.54519	0.45331	0.36143		
0.55096	0.46101	0.37105		
0.55105	0.46112	0.37119		
0.55197	0.46235	0.37273		
0.54622	0.45469	0.36315		
0.54707	0.45582	0.36457		
0.54191	0.44894	0.35597		
0.53151	0.43506	0.33862		
0.52811	0.43053	0.33296		
0.52934	0.43217	0.33501		
0.52336	0.4242	0.32504		
0.51653	0.4151	0.31366		
0.5124	0.40958	0.30677		
0.5155	0.41372	0.31194		
0.52052	0.42042	0.32032		
0.51653	0.4151	0.31366		
0.51759	0.4165	0.31542		
0.51827	0.41742	0.31657		
0.51324	0.4107	0.30817		
0.51221	0.40934	0.30646		
0.50896	0.40501	0.30105		
0.50507	0.39981	0.29456		
0.50155	0.39512	0.2887		
0.49843	0.39097	0.2835		
0.49655	0.38845	0.28036		
0.50067	0.39394	0.28722		
0.50483	0.3995	0.29416		
0.50138	0.3949	0.28842		
0.49936	0.3922	0.28504		
0.50019	0.39331	0.28643		
0.50602	0.40108	0.29614		
0.51923	0.41869	0.31816		
0.52338	0.42423	0.32507		
0.52015	0.41992	0.31969		
0.51299	0.41038	0.30776		
0.50928	0.40543	0.30158		
0.51051	0.40706	0.30362		
0.51221	0.40934	0.30647		
0.50989	0.40624	0.30259		
0.51884	0.41817	0.3175		
0.5291	0.43185	0.33461		
0.52375	0.42473	0.3257		
0.51489	0.41291	0.31092		
0.49894	0.39164	0.28434		
0.49436	0.38553	0.27671		
0.47556	0.36047	0.24538		
0.46044	0.34031	0.22018		
0.44194	0.31565	0.18935		
0.43281	0.30347	0.17412		
0.42729	0.29611	0.16493		
0.41157	0.27515	0.13873		
0.40622	0.26801	0.12981		
0.39616	0.25461	0.11305		
0.38309	0.23718	0.091267		
0.37813	0.23056	0.082996		
0.3778	0.23013	0.082449		
0.38634	0.24151	0.096675		
0.39151	0.2484	0.10529		
0.40082	0.26081	0.12081		
0.3998	0.25945	0.11911		
0.41464	0.27924	0.14384		
0.43375	0.30472	0.17569		
0.45084	0.32751	0.20418		
0.47559	0.36051	0.24543		
0.49553	0.3871	0.27867		
0.51742	0.41628	0.31514		
0.5437	0.45132	0.35894		
0.57512	0.49321	0.4113		
0.60055	0.52712	0.45369		
0.62899	0.56505	0.5011		
0.65386	0.5982	0.54254		
0.67659	0.62852	0.58044		
0.68724	0.64271	0.59818		
0.69359	0.65117	0.60875		
0.69606	0.65447	0.61288		
0.69851	0.65773	0.61695		
0.69994	0.65965	0.61935		
0.70006	0.65981	0.61955		
0.69267	0.64995	0.60722		
0.68481	0.63947	0.59413		
0.68398	0.63836	0.59274		
0.6816	0.63519	0.58878		
0.67755	0.62979	0.58203		
0.67386	0.62487	0.57588		
0.67644	0.6283	0.58017		
0.67595	0.62765	0.57936		
0.67837	0.63088	0.58339		
0.68021	0.63333	0.58646		
0.68127	0.63475	0.58823		
0.67946	0.63234	0.58522		
0.68064	0.63391	0.58718		
0.68099	0.63437	0.58776		
0.6829	0.63693	0.59095		
0.68568	0.64062	0.59557		
0.68723	0.6427	0.59817		
0.69093	0.64763	0.60433		
0.69507	0.65315	0.61123		
0.69514	0.65325	0.61135		
0.6969	0.65559	0.61428		
0.6978	0.65679	0.61578		
0.69698	0.65569	0.6144		
0.69919	0.65864	0.61809		
0.70151	0.66174	0.62196		
0.70426	0.6654	0.62654		
0.70659	0.66851	0.63043		
0.70845	0.67099	0.63353		
0.71188	0.67556	0.63925		
0.72001	0.6864	0.6528		
0.72484	0.69285	0.66085		
0.7284	0.69759	0.66678		
0.73452	0.70575	0.67698		
0.73669	0.70864	0.68059		
0.74088	0.71423	0.68758		
0.74386	0.7182	0.69255		
0.74739	0.72291	0.69843		
0.75042	0.72696	0.70349		
0.75451	0.73241	0.7103		
0.75895	0.73832	0.71769		
0.76108	0.74116	0.72124		
0.76364	0.74457	0.7255		
0.7672	0.74932	0.73144		
0.77029	0.75345	0.7366		
0.77326	0.7574	0.74154		
0.77721	0.76267	0.74812		
0.77603	0.7611	0.74616		
0.77645	0.76165	0.74685		
0.77481	0.75946	0.74412		
0.77561	0.76053	0.74546		
0.77609	0.76117	0.74626		
0.77501	0.75974	0.74447		
0.77253	0.75643	0.74033		
0.77035	0.75352	0.73669		
0.77025	0.75339	0.73653		
0.77032	0.75349	0.73665		
0.76973	0.75269	0.73565		
0.76818	0.75062	0.73307		
0.76358	0.74449	0.72541		
0.75738	0.73623	0.71507		
0.74827	0.72408	0.69989		
0.7391	0.71185	0.68461		
0.72885	0.69819	0.66753		
0.72749	0.69637	0.66526		
0.71568	0.68062	0.64557		
0.70579	0.66744	0.6291		
0.69504	0.65311	0.61118		
0.6839	0.63826	0.59262		
0.67355	0.62446	0.57536		
0.66495	0.61298	0.56102		
0.65912	0.60521	0.55131		
0.65333	0.5975	0.54166		
0.65031	0.59347	0.53663		
0.64616	0.58794	0.52972		
0.64631	0.58814	0.52997		
0.64561	0.58721	0.5288		
0.6461	0.58786	0.52961		
0.6483	0.59079	0.53327		
0.65292	0.59695	0.54098		
0.66307	0.61048	0.55789		
0.67049	0.62038	0.57026		
0.68142	0.63495	0.58848		
0.69319	0.65064	0.60809		
0.70805	0.67045	0.63286		
0.71907	0.68515	0.65122		
0.73305	0.70379	0.67453		
0.74593	0.72097	0.696		
0.75717	0.73595	0.71472		
0.76756	0.7498	0.73204		
0.7772	0.76266	0.74812		
0.78092	0.76761	0.75431		
0.78421	0.772	0.75979		
0.78582	0.77415	0.76247		
0.78567	0.77395	0.76223		
0.78474	0.7727	0.76067		
0.78327	0.77075	0.75823		
0.78289	0.77024	0.7576		
0.78213	0.76922	0.75632		
0.78154	0.76844	0.75534		
0.77966	0.76593	0.75221		
0.78027	0.76675	0.75323		
0.78006	0.76647	0.75287		
0.7797	0.76599	0.75228		
0.78057	0.76715	0.75373		
0.78109	0.76784	0.75459		
0.78094	0.76764	0.75435		
0.7803	0.76679	0.75328		
0.7794	0.76558	0.75177		
